randomisationGroup,pool,groupTotalMessages,groupMicroDialogs,poolVariants,microDialog,folderPath,order,nodeUid,type,comment,resultVariable,answerType,channel,containsRules,isCommand,triggerExprs,en-GB,ro-RO
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for videos,17,3,6,Introductory sentences for videos,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,5,md-054#005,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Did you know? 🤔 Understanding asthma can help you feel more in control! Explore some awesome educational content here! 🌟💨,Știai că 🤔? Să înțelegi astmul te ajută să te simți mai stăpân pe situație! Descoperă câteva materiale educaționale grozave aici! 🌟💨
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for videos,17,3,6,Introductory sentences for videos,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,6,md-054#006,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Want to feel even more confident about managing your asthma? 🏅 Take a look at this content and become an asthma expert! 🔍📚,Vrei să te simți și mai încrezător în gestionarea astmului? 🏅 Vezi acest conținut și devino expert! 🔍📚
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for podcasts,17,3,5,Introductory sentences for podcasts,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,1,md-055#001,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Did you know? 🤔 Understanding asthma can help you feel more in control! Explore some awesome educational content here! 🌟💨,Știai că 🤔? Să înțelegi astmul te ajută să te simți mai stăpân pe situație! Descoperă câteva materiale educaționale grozave aici! 🌟💨
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for podcasts,17,3,5,Introductory sentences for podcasts,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,2,md-055#002,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Want to feel even more confident about managing your asthma? 🏅 Take a look at this content and become an asthma expert! 🔍📚,Vrei să te simți și mai încrezător în gestionarea astmului? 🏅 Vezi acest conținut și devino expert! 🔍📚
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for podcasts,17,3,5,Introductory sentences for podcasts,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,3,md-055#003,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Time to level up your asthma knowledge! 🚀 Discover some cool tips and tricks for managing it better! 🎓💡,E timpul să-ți duci cunoștințele despre astm la un nivel mai înalt! 🚀 Descoperă trucuri și sfaturi utile pentru a-l gestiona mai bine! 🎓💡
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for podcasts,17,3,5,Introductory sentences for podcasts,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,4,md-055#004,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Check this out! 🎉 There's some awesome content on asthma that will help you understand it better and manage it easily! 🌬️📖,Aruncă o privire! 🎉 Găsești materiale grozave care te vor ajuta să înțelegi și să gestionezi astmul mai ușor! 🌬️📖
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for podcasts,17,3,5,Introductory sentences for podcasts,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,5,md-055#005,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Want to take control of your asthma? 💨 Start by learning more! Check out these resources! 💡🔉,Vrei să preiei controlul asupra astmului tău? 💨 Începe să înveți mai mult! Uită-te la aceste resurse interesante! 💡🔉
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for text,17,3,6,Introductory sentences for text,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,1,md-056#001,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Knowledge is power! 💪 Dive into these fun asthma facts and tips to learn how to manage it like a pro! 🎯📖,Cunoașterea e putere! 💪 Aprofundează-te în aceste fapte și sfaturi amuzante despre astm pentru a învăța cum să îl gestionezi ca un profesionist! 🎯📖
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for text,17,3,6,Introductory sentences for text,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,2,md-056#002,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Did you know? 🤔 Understanding asthma can help you feel more in control! Explore some awesome educational content here! 🌟💨,Știai că 🤔? Să înțelegi astmul te ajută să te simți mai stăpân pe situație! Descoperă câteva materiale educaționale grozave aici! 🌟💨
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for text,17,3,6,Introductory sentences for text,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,3,md-056#003,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Want to feel even more confident about managing your asthma? 🏅 Take a look at this content and become an asthma expert! 🔍📚,Vrei să te simți și mai încrezător în gestionarea astmului? 🏅 Vezi acest conținut și devino expert! 🔍📚
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for text,17,3,6,Introductory sentences for text,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,4,md-056#004,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Time to level up your asthma knowledge! 🚀 Discover some cool tips and tricks for managing it better! 🎓💡,E timpul să-ți duci cunoștințele despre astm la un nivel mai înalt! 🚀 Descoperă trucuri și sfaturi utile pentru a-l gestiona mai bine! 🎓💡
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for text,17,3,6,Introductory sentences for text,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,5,md-056#005,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Check this out! 🎉 There's some awesome content on asthma that will help you understand it better and manage it easily! 🌬️📖,Aruncă o privire! 🎉 Găsești materiale grozave care te vor ajuta să înțelegi și să gestionezi astmul mai ușor! 🌬️📖
r_PromptForWatchingEducationalContent_Stage1,r_PromptForWatchingEducationalContent_Stage1 @ Introductory sentences for text,17,3,6,Introductory sentences for text,Prompt patient to watch/read/listen educational material / Interaction with educational content and rescheduling,6,md-056#006,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Want to take control of your asthma? 💨 Start by learning more! Check out these resources! 💡🔉,Vrei să preiei controlul asupra astmului tău? 💨 Începe să înveți mai mult! Uită-te la aceste resurse interesante! 💡🔉
r_InvitationToLookAtAirPollutionAndAllergenConcentration,r_InvitationToLookAtAirPollutionAndAllergenConcentration @ Information about local air quality (pollutants and allergens),30,3,10,Information about local air quality (pollutants and allergens),,3,md-057#003,message,To be shown only if data indicates potentially harmful levels of air pollutants and allergens AND if $startPoringOverCurrentAirPollutionReport=0,$startPoringOverCurrentAirPollutionReport,select one,👤 App/partner message to participant,0,no,,Hey! 🌬️ Today’s air quality info is ready! Check out the levels of pollutants and allergens to help plan your day. 🌿📊,Hei! 🌬️ Azi ai informațiile despre calitatea aerului! Vezi nivelul poluanților și alergenilor ca să-ți planifici ziua bine. 🌿📊
r_InvitationToLookAtAirPollutionAndAllergenConcentration,r_InvitationToLookAtAirPollutionAndAllergenConcentration @ Information about local air quality (pollutants and allergens),30,3,10,Information about local air quality (pollutants and allergens),,4,md-057#004,message,To be shown only if data indicates potentially harmful levels of air pollutants and allergens AND if $startPoringOverCurrentAirPollutionReport=0,$startPoringOverCurrentAirPollutionReport,select one,👤 App/partner message to participant,0,no,,Heads up! ⏰ The daily air quality report is available! Stay informed about pollutants and allergens around you. 🌍💨,Atenție! ⏰ Raportul zilnic despre calitatea aerului e gata! Fii la curent cu poluanții și alergenii din jurul tău. 🌍💨
r_InvitationToLookAtAirPollutionAndAllergenConcentration,r_InvitationToLookAtAirPollutionAndAllergenConcentration @ Information about local air quality (pollutants and allergens),30,3,10,Information about local air quality (pollutants and allergens),,5,md-057#005,message,To be shown only if data indicates potentially harmful levels of air pollutants and allergens AND if $startPoringOverCurrentAirPollutionReport=0,$startPoringOverCurrentAirPollutionReport,select one,👤 App/partner message to participant,0,no,,Breathe easy! 😌 Want to know what the air quality is like today? Check out the latest info on allergens and pollutants! 🌿📋,Respiră relaxat! 😌 Vrei să știi cum e aerul azi? Vezi ultimele date despre alergeni și poluanți! 🌿📋
r_InvitationToLookAtAirPollutionAndAllergenConcentration,r_InvitationToLookAtAirPollutionAndAllergenConcentration @ Information about local air quality (pollutants and allergens),30,3,10,Information about local air quality (pollutants and allergens),,6,md-057#006,message,To be shown only if data indicates potentially harmful levels of air pollutants and allergens AND if $startPoringOverCurrentAirPollutionReport=0,$startPoringOverCurrentAirPollutionReport,select one,👤 App/partner message to participant,0,no,,Stay in the know! 🌟 The air quality report for today is here—see if the pollutants or allergens are high in your area. 🌬️🔍,Rămâi informat! 🌟 Raportul de azi despre calitatea aerului e aici – vezi dacă poluanții sau alergenii sunt mulți în zona ta. 🌬️🔍
r_InvitationToLookAtAirPollutionAndAllergenConcentration,r_InvitationToLookAtAirPollutionAndAllergenConcentration @ Information about local air quality (pollutants and allergens),30,3,10,Information about local air quality (pollutants and allergens),,7,md-057#007,message,To be shown only if data indicates potentially harmful levels of air pollutants and allergens AND if $startPoringOverCurrentAirPollutionReport=0,$startPoringOverCurrentAirPollutionReport,select one,👤 App/partner message to participant,0,no,,Wondering how the air is today? 🌤️ Check out the daily update on pollutants and allergens so you can stay safe! 🌱📊,Te întrebi cum e aerul azi? 🌤️ Verifică raportul zilnic despre poluanți și alergeni ca să fii în siguranță! 🌱📊
